project_id,project_name,project_type_name,dept_name,dept_sub_name,purchase_method_name,purchase_method_group_name,announce_date,project_money,price_build,sum_price_agree,budget_year,transaction_date,province,district,subdistrict,project_status,project_location,winner_tin,winner_name,contract_no,contract_date,contract_finish_date,contract_price_agree,contract_status,source_file,budget_level
67119384303,ประกวดราคาซื้อชุดปฏิบัติการ Smart Classroom พร้อมระบบเครือข่าย ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),ซื้อ,วิทยาลัยการอาชีพบ้านโฮ่ง,วิทยาลัยการอาชีพบ้านโฮ่ง,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,23 ธ.ค. 67,"2,000,000.00","2,000,000.00","1,984,300.00",2568,13 ก.พ. 68,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,ระหว่างดำเนินการ,,0125555017579,บริษัท แกรนด์ เอทีเอส  จำกัด,001/2568,13 ก.พ. 68,13 มิ.ย. 68,1984300.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
68089687563,ประกวดราคาจ้างก่อสร้างตามแผนรายประมาณการ งบประมาณรายจ่าย ประจำปีงบประมาณ พ.ศ. 2568 งบกลาง รายการค่าใช้จ่ายเพื่อการกระตุ้นเศรษฐกิจฯ โครงการอำนวยความปลอดภัย เพื่อสนับสนุนโครงข่ายโลจิสติกส์ฯ รหัสงาน 31430 งานซ่อมไฟฟ้าแสงสว่าง งานอำนวยความปลอดภัย เพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน ทางหลวงหมายเลข 106 ตอน ท่าจักร-อุโมงค์ ระหว่าง กม.244+000 - กม.247+691 ทางหลวงหมายเลข 1015 ตอน ลำพูน-สะพานศรีวิชัย ระหว่าง กม.0+000 - กม.4+490 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 ก.ย. 68,"1,998,000.00","1,994,424.02","1,979,000.00",2568,24 ก.ย. 68,ลำพูน,เมืองลำพูน,ในเมือง,ระหว่างดำเนินการ,"LINESTRING(98.97648659759528 18.573997646109053,98.95970192962653 18.546441529021347)",0513546001503,ห้างหุ้นส่วนจำกัด กรรณ์วิริยะ,ลพ./54/2568,24 ก.ย. 68,23 พ.ย. 68,1979000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
68069347222,ประกวดราคาจ้างเหมาบริการตรวจเอกซเรย์เต้านมด้วยเครื่องเอกซเรย์เต้านมระบบดิจิตอลพร้อมเครื่องตรวจวินิจฉัยด้วยคลื่นความถี่สูง จำนวน ๑ งาน ของโรงพยาบาลลำพูน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,โรงพยาบาลลำพูน,โรงพยาบาลลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,30 มิ.ย. 68,"2,000,000.00","1,984,700.00","1,975,400.00",2568,30 ก.ย. 68,ลำพูน,เมืองลำพูน,เวียงยอง,ระหว่างดำเนินการ,,0905543001128,บริษัท โตโมกราฟ จำกัด,75/2568,30 ก.ย. 68,30 ก.ย. 69,1975400.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
68019438698,ประกวดราคาจ้างก่อสร้างโครงการอำนวยความปลอดภัยเพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน กิจกรรมอำนวยความปลอดภัยเพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน โดยการติดตั้งป้ายเตือนแนวทาง (เชฟร่อน) ชนิดมีเฟรม ประเภทชนิด (Very High Intensity Grade) อำเภอลี้ จังหวัดลำพูน ทางหลวงหมายเลข 106 ตอนควบคุม 0301 ตอน ห้วยหญ้าไซ - ลี้ ระหว่าง กม.122+600 - กม.139+300 (เป็นช่วงๆ) ทางหลวงหมายเลข 1274 ตอนควบคุม 0100  ตอน ลี้ - แม่บอน ระหว่าง กม.1+500 - กม.29+075 (เป็นช่วงๆ) ทางหลวงหมายเลข 1087 ตอนควบคุม 0100  ตอน ลี้ - ก้อทุ่ง ระหว่าง กม.1+065 - กม.35+350 (เป็นช่วงๆ) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,3 ก.พ. 68,"2,000,000.00","1,998,555.73","1,973,838.00",2568,6 มี.ค. 68,ลำพูน,เมืองลำพูน,ในเมือง,ระหว่างดำเนินการ,"LINESTRING(99.07550377166547 17.75349021454453,99.05154747283734 17.72580438077387)",0125560008922,บริษัท เซฟโรด กรุ๊ป จำกัด,ลพ./36/2568,6 มี.ค. 68,4 มิ.ย. 68,1973838.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
68039348149,ประกวดราคาจ้างก่อสร้างปรับปรุงอาคารกลุ่มงานคุ้มครองผู้บริโภคและเภสัชสาธารณสุข สำหรับเปิดให้บริการคลินิกทันตกรรม จำนวน ๑ งาน ของสำนักงานสาธารณสุขจังหวัดลำพูน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,สำนักงานปลัดกระทรวงสาธารณสุข,สำนักงานสาธารณสุข ลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,26 มี.ค. 68,"1,980,000.00","2,200,000.00","1,970,000.00",2568,15 พ.ค. 68,ลำพูน,เมืองลำพูน,เหมืองง่า,ระหว่างดำเนินการ,POINT(99.02821362018585 18.61545557127177),0105552136321,บริษัท ซุปเปอร์คูล อินเตอร์เนชั่นแนล จำกัด,55/2568,15 พ.ค. 68,12 ก.ย. 68,1970000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
68079517302,ประกวดราคาจ้างเหมาจัดกิจกรรมพัฒนาเส้นทางท่องเที่ยวเชื่อมโยงท่องเที่ยวชุมชน (Lamphun Story Telling) ภายใต้โครงการนวัตกรรมท่องเที่ยวเชิงประสบการณ์วัฒนธรรม ตามแผนปฏิบัติราชการประจำปีของจังหวัดลำพูน ประจำปีงบประมาณ พ.ศ. ๒๕๖๘ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,สำนักงานการท่องเที่ยวและกีฬาจังหวัดลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,25 ก.ค. 68,"2,000,000.00","2,140,000.00","1,970,000.00",2568,18 ส.ค. 68,ลำพูน,เมืองลำพูน,บ้านกลาง,ระหว่างดำเนินการ,,0805552000555,บริษัท มหานคร เอ็นเตอร์เทนเม้นท์ จำกัด,158/2568,18 ส.ค. 68,15 ม.ค. 69,1970000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67099221616,ประกวดราคาจ้างเหมาจัดกิจกรรมพัฒนาเส้นทางเชื่อมโยงท่องเที่ยวชุมชน (Lamphun Story Telling) ภายใต้โครงการพัฒนากิจกรรมการท่องเที่ยวและกีฬาเชิงสร้างสรรค์  (Lanna Health and Wellness Tourism) ตามแผนปฏิบัติราชการประจำปีของจังหวัดลำพูน ประจำปีงบประมาณ พ.ศ. ๒๕๖๗ ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,สำนักงานการท่องเที่ยวและกีฬาจังหวัดลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,16 ก.ย. 67,"2,000,000.00","2,004,366.67","1,969,590.00",2568,9 ต.ค. 67,ลำพูน,เมืองลำพูน,บ้านกลาง,ระหว่างดำเนินการ,,0505555007022,บริษัท เกรท มอร์ โซลูชั่น จำกัด,012/2568,9 ต.ค. 67,6 ก.พ. 68,1969590.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67099093974,ประกวดราคาจ้างเหมาทำความสะอาดอาคารที่ทำการศาลจังหวัดลำพูน และอาคารชุดพักอาศัยข้าราชการศาลยุติธรรม จำนวน 36 หน่วย ประจำปีงบประมาณ พ ศ  2568 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,สำนักงานศาลยุติธรรม,สำนักงานประจำศาลจังหวัดลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,5 ก.ย. 67,"2,058,000.00","2,220,304.00","1,968,000.00",2568,28 ต.ค. 67,ลำพูน,เมืองลำพูน,เวียงยอง,ระหว่างดำเนินการ,,0503562006409,ห้างหุ้นส่วนจำกัด เอส.วาย.แอล. คลีนนิ่ง,1/2568,28 ต.ค. 67,30 ก.ย. 68,1968000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67129334265,ประกวดราคาจ้างก่อสร้างตามแผนรายประมาณการ กิจกรรมอำนวยความปลอดภัยทางถนน ประจำปีงบประมาณ พ.ศ. 2568 งานอำนวยความปลอดภัยเพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน รหัสงาน 31510 งานราวกันอันตราย ทางหลวงหมายเลข 1274 ตอน ลี้-แม่บอน ระหว่าง กม.3+200-กม.26+750 (เป็นช่วงๆ) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 ม.ค. 68,"2,720,000.00","2,719,587.13","1,942,380.00",2568,14 ก.พ. 68,ลำพูน,เมืองลำพูน,ในเมือง,ระหว่างดำเนินการ,"LINESTRING(99.00354633741388 17.799471442543464,98.97577534132013 17.77502575536834)",0745566002548,บริษัท แอสเซมเทค จำกัด,ลพ./30/2568,14 ก.พ. 68,15 พ.ค. 68,1942380.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67119444392,"ประกวดราคาซื้อรถบรรทุกขยะ ขนาด 6 ตัน 6 ล้อ ปริมาตรกระบอกสูบไม่ต่ำกว่า 6,000 ซีซี หรือเครื่องยนต์สูงสุดไม่ต่ำกว่า 170 กิโลวัตต์ แบบเปิดข้างเทท้าย ตำบลเหมืองง่า อำเภอเมืองลำพูน จังหวัดลำพูน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding)",ซื้อ,เทศบาลตำบลเหมืองง่า,เทศบาลตำบลเหมืองง่า,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,8 ม.ค. 68,"2,235,000.00","2,362,000.00","1,940,000.00",2568,19 ก.พ. 68,ลำพูน,เมืองลำพูน,เหมืองง่า,ระหว่างดำเนินการ,,0105565009196,บริษัท ออโต้ อินโนเวชั่น จำกัด,04/2568,19 ก.พ. 68,20 เม.ย. 68,1940000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67109016214,ประกวดราคาจ้างจ้างเหมาบริการจัดเก็บขยะตามโครงการจัดเก็บขยะมูลฝอยตำบลท่าตุ้ม ประจำปีงบประมาณ 2568 ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างทำของ/จ้างเหมาบริการ,องค์การบริหารส่วนตำบลท่าตุ้ม,องค์การบริหารส่วนตำบลท่าตุ้ม,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,8 ต.ค. 67,"2,090,000.00","1,945,660.55","1,936,000.00",2568,29 ต.ค. 67,ลำพูน,ป่าซาง,ท่าตุ้ม,ระหว่างดำเนินการ,,0125562022001,บริษัท สแควร์ เทเบิ้ล โปรดักชั่น จำกัด,2/2568,29 ต.ค. 67,30 ก.ย. 68,1936000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67129333586,ประกวดราคาจ้างก่อสร้างตามแผนรายประมาณการ กิจกรรมอำนวยความปลอดภัยทางถนน ประจำปีงบประมาณ พ.ศ. 2568 งานอำนวยความปลอดภัยเพื่อป้องกันและแก้ไขอุบัติเหตุทางถนน รหัสงาน 31510 งานราวกันอันตราย ทางหลวงหมายเลข 1184 ตอน แม่อาว-ดอนมูล ตอน 1 ระหว่าง กม.10+940-กม.38+212 (เป็นช่วงๆ) ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,กรมทางหลวง,แขวงทางหลวงลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,2 ม.ค. 68,"2,720,000.00","2,719,480.10","1,932,788.00",2568,14 ก.พ. 68,ลำพูน,เมืองลำพูน,ในเมือง,ระหว่างดำเนินการ,"LINESTRING(98.8999363491915 18.3694240279797,98.8999363491915 18.3694240279797)",0745566002548,บริษัท แอสเซมเทค จำกัด,ลพ./29/2568,14 ก.พ. 68,15 พ.ค. 68,1932788.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
67059149197,ประกวดราคาจ้างก่อสร้างถนนคอนกรีตเสริมเหล็ก สายทางบ้านหนองมะล้อ หมู่ที่ ๒ ตำบลแม่ลาน เชื่อมทางหลวงหมายเลข ๑๐๘๗ ตำบลนาทราย อำเภอลี้ จังหวัดลำพูน ด้วยวิธีประกวดราคาอิเล็กทรอนิกส์ (e-bidding),จ้างก่อสร้าง,องค์การบริหารส่วนจังหวัดลำพูน,องค์การบริหารส่วนจังหวัดลำพูน,ประกวดราคาอิเล็กทรอนิกส์ (e-bidding),วิธีการจัดหา ประกาศเชิญชวนทั่วไป คัดเลือก เฉพาะเจาะจง,22 ส.ค. 67,"2,328,000.00","2,258,089.63","1,930,000.00",2568,6 พ.ย. 67,ลำพูน,เมืองลำพูน,ป่าสัก,ระหว่างดำเนินการ,POINT(98.85573168961855 17.72048227264337),0513529000049,ห้างหุ้นส่วนจำกัด ทองคอนส์ซัพพลาย,23/2568,6 พ.ย. 67,4 ก.พ. 68,1930000.00,ระหว่างดำเนินการ,govspending_lamphun_2568_budget2_part_01.xls,2
